79,128
80,112
80,164
80,112
80,153
80,210
81,81
81,926
81,103
81,122
81,81
82,188
82,149
82,174
82,201
82,241
83,83
83,117
83,214
83,555
83,83
84,84
84,100
84,772
84,115
84,573
85,114
85,205
85,93
85,85
85,641
86,86
86,138
86,1297
86,131
86,383
87,131
87,87
87,137
87,2004
87,991
88,322
88,88
88,88
88,128
88,337
89,158
89,2605
89,153
89,138
89,339
90,1341
90,126
90,295
90,90
90,311
91,91
91,293
91,120
91,394
91,91
92,224
92,153
92,92
92,92
92,92
93,176
93,627
93,594
93,1053
93,126
94,189
94,94
94,498
94,94
94,94
95,165
95,182
95,95
95,132
95,324
96,400
96,96
96,136
96,1335
96,359
97,133
97,2758
97,137
97,97
97,114
98,125
98,215
98,751
98,542
98,441
99,163
99,120
99,329
99,136
99,99
100,100
100,324
100,129
100,141
100,591
101,241
101,220
101,152
101,224
101,144
102,3673
102,102
102,177
102,134
102,399
103,122
103,103
103,103
103,137
103,141
104,222
104,104
104,283
104,231
104,171
105,125
105,127
105,224
105,1209
105,105
106,559
106,117
106,188
106,560
106,305
107,334
107,168
107,6710
107,107
107,107
108,169
108,147
108,133
108,122
108,140
109,121
109,306
109,898
109,422
109,181
110,383
110,164
110,649
110,110
110,255
111,367
111,111
111,308
111,489
111,224
112,244
112,266
112,244
112,112
112,435
113,300
113,398
113,146
113,113
113,223
114,240
114,260
114,181
114,114
114,312
115,894
115,397
115,239
115,146
115,2283
116,1362
116,337
116,116
116,2963
116,230
117,4131
117,155
117,148
117,529
117,245
118,118
118,160
118,118
118,155
118,1435
119,165
119,193
119,240
119,119
119,153
120,396
120,273
120,137
120,120
120,155
121,422
121,327
121,528
121,132
121,146
122,122
122,215
122,445
122,266
122,122
123,1274
123,1606
123,191
123,459
123,1153
124,283
124,204
124,124
124,171
124,448
125,164
125,125
125,219
125,513
125,8462
126,126
126,840
126,126
126,164
126,126
127,155
127,223
127,689
127,223
127,320
128,195
128,2959
128,2213
128,243
128,286
129,539
129,293
129,221
129,291
129,401
130,296
130,130
130,2290
130,324
130,213
131,131
131,187
131,601
131,131
131,1100
132,162
132,430
132,151
132,286
132,132
133,251
133,145
133,257
133,338
133,183
134,134
134,166
134,134
134,179
134,5210
135,3355
135,135
135,1264
135,1568
135,135
136,177
136,190
136,241
136,363
136,296
137,237
137,137
137,137
137,2895
137,1937
138,172
138,191
138,341
138,277
138,164
139,606
139,227
139,749
139,615
139,366
140,299
140,175
140,186
140,179
140,907
141,228
141,357
141,367
141,210
141,738
142,5454
142,478
142,173
142,183
142,142
143,160
143,233
143,199
143,433
143,164
144,144
144,179
144,199
144,341
144,308
145,232
145,647
145,5077
145,316
145,375
146,489
146,246
146,217
146,3668
146,371
147,223
147,234
147,1818
147,298
147,1307
148,347
148,826
148,148
148,2395
148,3987
149,469
149,579
149,381
149,159
149,532
150,199
150,864
150,220
150,183
150,297
151,212
151,1238
151,605
151,181
151,231
152,1610
152,190
152,362
152,152
152,734
153,187
153,238
153,188
153,253
153,189
154,242
154,407
154,196
154,189
154,189
155,276
155,175
155,526
155,359
155,210
156,156
156,177
156,402
156,845
156,5693
157,3152
157,335
157,157
157,274
157,176
158,228
158,158
158,158
158,291
158,212
159,287
159,319
159,199
159,160
159,279
160,180
160,342
160,1163
160,160
160,290
161,229
161,278
161,264
161,963
161,204
162,209
162,562
162,391
162,210
162,189
163,233
163,814
163,263
163,334
163,163
164,280
164,246
164,1868
164,320
164,276
165,285
165,200
165,331
165,541
165,544
166,174
166,222
166,4911
166,389
166,404
167,196
167,234
167,278
167,508
167,259
168,173
168,191
168,9684
168,475
168,761
169,175
169,1729
169,2468
169,732
169,169
170,188
170,226
170,309
170,751
170,196
171,1060
171,788
171,193
171,342
171,261
172,907
172,190
172,195
172,211
172,172
173,250
173,1220
173,204
173,1106
173,418
174,174
174,236
174,240
174,184
174,218
175,210
175,249
175,4400
175,935
175,359
176,635
176,282
176,543
176,332
176,176
177,253
177,233
177,240
177,264
177,3867
178,531
178,500
178,413
178,361
178,178
179,462
179,310
179,179
179,179
179,629
180,519
180,1548
180,341
180,180
180,502
181,250
181,475
181,200
181,532
181,252
182,220
182,182
182,317
182,248
182,182
183,1660
183,204
183,260
183,183
183,251
184,311
184,184
184,2424
184,250
184,742
185,983
185,816
185,185
185,262
185,737
186,339
186,635
186,374
186,4697
186,397
187,704
187,187
187,372
187,285
187,566
188,523
188,262
188,215
188,268
188,584
189,189
189,255
189,262
189,415
189,2173
190,253
190,243
190,410
190,248
190,366
191,851
191,3753
191,264
191,316
191,937
192,627
192,192
192,255
192,192
192,263
193,193
193,312
193,249
193,206
193,423
194,696
194,567
194,359
194,1432
194,450
195,1726
195,2294
195,1568
195,2879
195,856
196,278
196,1139
196,196
196,717
196,1480
197,1116
197,540
197,197
197,206
197,214
198,756
198,348
198,449
198,437
198,1022
199,653
199,825
199,266
199,323
199,364
200,457
200,200
200,1622
200,375
200,200
201,413
201,201
201,220
201,247
201,566
202,202
202,2530
202,629
202,1585
202,1426
203,1452
203,203
203,267
203,289
203,1964
204,204
204,824
204,456
204,430
204,641
205,583
205,504
205,327
205,777
205,258
206,223
206,481
206,206
206,335
206,340
207,452
207,207
207,321
207,696
207,207
208,643
208,284
208,550
208,330
208,270
209,262
209,470
209,1317
209,569
209,1149
210,672
210,240
210,2124
210,544
210,237
211,2355
211,260
211,225
211,280
211,567
212,665
212,1336
212,2101
212,367
212,212
213,254
213,1112
213,283
213,317
213,555
214,214
214,643
214,389
214,220
214,616
215,1154
215,219
215,1234
215,698
215,444
216,390
216,1057
216,1200
216,646
216,2122
217,248
217,377
217,264
217,1209
217,350
218,253
218,218
218,317
218,370
218,218
219,254
219,397
219,1157
219,279
219,373
220,479
220,302
220,319
220,393
220,896
221,1215
221,221
221,379
221,316
221,333
222,4845
222,1097
222,260
222,1017
222,1056
223,1854
223,223
223,410
223,223
223,1545
224,251
224,460
224,476
224,3248
224,224
225,238
225,1486
225,3192
225,239
225,340
226,429
226,801
226,346
226,1336
226,292
227,826
227,38265
227,363
227,407
227,228
228,825
228,557
228,10623
228,228
228,555
229,2618
229,677
229,813
229,326
229,4500
230,884
230,325
230,350
230,324
230,305
231,656
231,794
231,1029
231,384
231,358
232,379
232,2850
232,445
232,402
232,349
233,311
233,3289
233,342
233,733
233,233
234,383
234,234
234,335
234,557
234,259
235,267
235,337
235,415
235,7477
235,761
236,410
236,303
236,1036
236,236
236,1346
237,362
237,748
237,237
237,1485
237,329
238,238
238,341
238,925
238,507
238,3561
239,390
239,942
239,259
239,247
239,248
240,472
240,493
240,817
240,440
240,418
241,384
241,241
241,288
241,410
241,1807
242,360
242,795
242,261
242,511
242,465
243,339
243,281
243,386
243,1070
243,509
244,348
244,330
244,308
244,494
244,3568
245,1462
245,331
245,1145
245,1034
245,605
246,1345
246,1503
246,338
246,269
246,406
247,6207
247,250
247,374
247,1790
247,468
248,491
248,2058
248,322
248,507
248,295
249,38266
249,320
249,421
249,1095
249,1082
250,425
250,409
250,267
250,333
250,309
251,378
251,14859
251,466
251,316
251,375
252,2543
252,252
252,279
252,348
252,515
253,301
253,640
253,594
253,394
253,29407
254,351
254,1005
254,283
254,254
254,254
255,23743
255,333
255,320
255,910
255,255
256,18885
256,418
256,514
256,336
256,290
257,2226
257,308
257,306
257,492
257,648
258,316
258,1137
258,2286
258,1566
258,258
259,346
259,574
259,333
259,313
259,2075
260,425
260,499
260,377
260,1216
260,260
261,261
261,2483
261,289
261,878
261,1108
262,1453
262,314
262,317
262,262
262,1716
263,291
263,379
263,521
263,315
263,292
264,475
264,417
264,264
264,376
264,1990
265,478
265,653
265,1634
265,265
265,801
266,480
266,704
266,266
266,691
266,571
267,377
267,1154
267,318
267,275
267,433
268,1501
268,678
268,268
268,320
268,454
269,457
269,401
269,290
269,940
269,323
270,489
270,780
270,965
270,892
270,270
271,422
271,2224
271,954
271,424
271,540
272,361
272,765
272,4069
272,505
272,1095
273,298
273,544
273,273
273,273
273,2770
274,1302
274,441
274,274
274,501
274,945
275,3767
275,678
275,514
275,339
275,333
276,1166
276,489
276,362
276,446
276,312
277,645
277,457
277,313
277,419
277,378
278,358
278,475
278,3407
278,297
278,788
279,578
279,279
279,312
279,373
279,385
280,399
280,476
280,450
280,616
280,280
281,2130
281,358
281,543
281,1519
281,281
282,455
282,519
282,3066
282,903
282,282
283,470
283,314
283,3464
283,505
283,283
284,1674
284,4846
284,382
284,296
284,978
285,352
285,366
285,827
285,354
285,415
286,559
286,373
286,409
286,637
286,1085
287,617
287,337
287,1524
287,333
287,5429
288,290
288,980
288,1971
288,2988
288,363
289,399
289,1977
289,445
289,419
289,2737
290,517
290,1435
290,369
290,337
290,421
291,314
291,401
291,515
291,705
291,339
292,704
292,615
292,761
292,575
292,473
293,2004
293,298
293,3848
293,293
293,530
294,401
294,422
294,371
294,661
294,454
295,562
295,344
295,306
295,352
295,620
296,296
296,762
296,869
296,519
296,402
297,297
297,330
297,672
297,356
297,349
298,528
298,482
298,680
298,7874
298,304
299,526
299,9201
299,444
299,1054
299,499
300,321
300,604
300,661
300,501
300,5709
301,509
301,783
301,14470
301,391
301,381
302,434
302,419
302,333
302,473
302,302
303,1451
303,303
303,319
303,1004
303,373
304,550
304,1245
304,326
304,2370
304,8229
305,563
305,616
305,654
305,677
305,315
306,409
306,2211
306,526
306,975
306,1169
307,477
307,1278
307,385
307,1479
307,1014
308,794
308,506
308,571
308,562
308,1044
309,636
309,309
309,535
309,542
309,778
310,1609
310,409
310,339
310,4077
310,734
311,357
311,564
311,637
311,593
311,1959
312,4409
312,613
312,7228
312,3194
312,360
313,453
313,592
313,1716
313,603
313,754
314,573
314,415
314,379
314,1472
314,401
315,326
315,389
315,1717
315,1321
315,410
316,789
316,2042
316,1543
316,1642
316,368
317,368
317,845
317,13954
317,1037
317,708
318,3280
318,703
318,352
318,1130
318,352
319,366
319,399
319,319
319,722
319,450
320,320
320,376
320,348
320,428
320,1153
321,460
321,324
321,343
321,475
321,578
322,1491
322,333
322,16710
322,668
322,322
323,6776
323,563
323,594
323,595
323,2490
324,509
324,641
324,707
324,1428
324,324
325,331
325,355
325,661
325,2431
325,395
326,849
326,830
326,457
326,354
326,533
327,386
327,1605
327,457
327,404
327,479
328,438
328,446
328,926
328,465
328,331
329,4349
329,329
329,409
329,329
329,354
330,509
330,417
330,335
330,1636
330,21060
331,1052
331,478
331,717
331,672
331,3956
332,776
332,4517
332,1544
332,28377
332,436
333,469
333,677
333,865
333,1062
333,1057
334,451
334,1500
334,365
334,1714
334,381
335,402
335,614
335,682
335,471
335,335
336,471
336,336
336,671
336,475
336,558
337,628
337,784
337,1908
337,399
337,1050
338,881
338,1459
338,893
338,628
338,3185
339,754
339,692
339,1608
339,1030
339,436
340,517
340,340
340,1743
340,475
340,443
341,372
341,561
341,455
341,434
341,4002
342,2331
342,367
342,589
342,1248
342,757
343,852
343,692
343,524
343,542
343,401
344,27237
344,361
344,797
344,486
344,573
345,569
345,1376
345,563
345,462
345,394
346,1075
346,3288
346,686
346,810
346,456
347,391
347,985
347,505
347,485
347,1082
348,5857
348,2294
348,458
348,3679
348,879
349,1299
349,650
349,432
349,371
349,890
350,941
350,540
350,378
350,457
350,848
351,700
351,477
351,851
351,790
351,480
352,821
352,480
352,816
352,1312
352,607
353,5536
353,551
353,906
353,3015
353,4146
354,589
354,627
354,842
354,1141
354,459
355,2005
355,471
355,565
355,450
355,715
356,2312
356,397
356,828
356,498
356,985
357,1285
357,930
357,460
357,495
357,378
358,554
358,569
358,358
358,387
358,788
359,1033
359,359
359,418
359,379
359,847
360,360
360,1131
360,968
360,1700
360,5214
361,361
361,747
361,1261
361,394
361,382
362,2660
362,438
362,362
362,1443
362,431
363,404
363,755
363,363
363,716
363,501
364,9846
364,658
364,708
364,8263
364,1927
365,726
365,1136
365,365
365,381
365,394
366,7896
366,405
366,691
366,4935
366,415
367,464
367,3649
367,367
367,609
367,1703
368,506
368,2999
368,852
368,887
368,722
369,454
369,1172
369,1837
369,803
369,563
370,763
370,370
370,524
370,2702
370,495
371,1853
371,27801
371,844
371,390
371,1157
372,381
372,1258
372,594
372,504
372,4264
373,1099
373,373
373,478
373,845
373,386
374,374
374,490
374,1458
374,374
374,2187
375,1061
375,461
375,11009
375,461
375,543
376,899
376,521
376,809
376,792
376,910
377,398
377,408
377,1110
377,914
377,506
378,2203
378,443
378,1032
378,560
378,593
379,1113
379,1008
379,406
379,526
379,725
380,531
380,533
380,443
380,8118
380,686
381,438
381,690
381,446
381,437
381,872
382,1029
382,3665
382,774
382,382
382,494
383,814
383,409
383,575
383,9383
383,455
384,4889
384,5076
384,1880
384,711
384,589
385,4414
385,2364
385,528
385,768
385,2231
386,1485
386,806
386,587
386,2466
386,587
387,1290
387,407
387,3196
387,478
387,410
388,1863
388,446
388,1044
388,1099
388,1596
389,435
389,573
389,547
389,493
389,1140
390,849
390,635
390,1911
390,463
390,447
391,570
391,393
391,1161
391,927
391,424
392,738
392,447
392,777
392,943
392,515
393,922
393,881
393,853
393,1215
393,528
394,2869
394,4019
394,508
394,1158
394,725
395,761
395,1289
395,761
395,1216
395,680
396,514
396,564
396,2121
396,587
396,1660
397,4534
397,449
397,1250
397,2326
397,1416
398,1123
398,857
398,1386
398,765
398,408
399,465
399,1582
399,671
399,514
399,451
400,459
400,1016
400,959
400,891
400,400
401,603
401,401
401,553
401,649
401,594
402,463
402,9762
402,25098
402,560
402,476
403,1463
403,1257
403,1260
403,1651
403,741
404,444
404,957
404,956
404,656
404,545
405,1453
405,1338
405,637
405,5009
405,687
406,499
406,406
406,642
406,554
406,521
407,407
407,547
407,537
407,1207
407,6776
408,1608
408,1073
408,408
408,602
408,466
409,2652
409,786
409,667
409,541
409,536
410,4043
410,747
410,1169
410,1245
410,661
411,411
411,4216
411,513
411,546
411,897
412,412
412,521
412,1163
412,1177
412,717
413,4271
413,487
413,746
413,457
413,1816
414,504
414,707
414,583
414,4284
414,1283
415,1900
415,667
415,943
415,554
415,415
416,905
416,463
416,478
416,4998
416,533
417,500
417,1496
417,633
417,13836
417,6013
418,904
418,2486
418,851
418,780
418,5742
419,14748
419,1061
419,1980
419,446
419,765
420,515
420,480
420,566
420,644
420,2682
421,479
421,1899
421,1740
421,991
421,1404
422,4556
422,1352
422,850
422,822
422,618
423,443
423,1105
423,798
423,887
423,566
424,1119
424,1237
424,723
424,660
424,424
425,786
425,450
425,36487
425,1809
425,9729
426,678
426,1278
426,676
426,1931
426,613
427,1420
427,1213
427,631
427,2181
427,520
428,770
428,795
428,1125
428,501
428,478
429,941
429,756
429,472
429,1038
429,597
430,2928
430,5051
430,667
430,443
430,447
431,540
431,431
431,3161
431,480
431,1191
432,1004
432,1696
432,870
432,530
432,960
433,882
433,494
433,2566
433,914
433,1126
434,4808
434,718
434,1078
434,606
434,494
435,493
435,611
435,1444
435,504
435,1330
436,1132
436,1691
436,588
436,1870
436,1863
437,635
437,549
437,437
437,4759
437,559
438,20514
438,959
438,1285
438,438
438,563
439,463
439,1883
439,5327
439,493
439,993
440,490
440,476
440,4504
440,613
440,711
441,1075
441,2089
441,620
441,3291
441,664
442,1738
442,532
442,442
442,692
442,583
443,857
443,468
443,468
443,598
443,1309
444,516
444,685
444,2370
444,526
444,595
445,690
445,445
445,445
445,9152
445,829
446,6334
446,639
446,1823
446,921
446,1325
447,1194
447,1097
447,1653
447,4761
447,3191
448,3008
448,1004
448,621
448,610
448,880
449,1080
449,914
449,515
449,499
449,533
450,450
450,743
450,468
450,1372
450,1560
451,531
451,794
451,465
451,526
451,1377
452,2125
452,563
452,473
452,21834
452,473
453,487
453,658
453,748
453,625
453,1401
454,640
454,557
454,666
454,2211
454,740
455,535
455,558
455,1516
455,548
455,8306
456,668
456,1525
456,1585
456,711
456,2227
457,608
457,473
457,579
457,2022
457,1077
458,2893
458,481
458,997
458,2032
458,471
459,697
459,598
459,691
459,870
459,1670
460,837
460,654
460,739
460,1241
460,680
461,1904
461,552
461,588
461,461
461,619
462,3129
462,1242
462,22946
462,493
462,568
463,690
463,1411
463,804
463,1036
463,1093
464,526
464,2399
464,736
464,612
464,2843
465,4425
465,620
465,1385
465,997
465,733
466,14053
466,1511
466,515
466,1035
466,1115
467,646
467,811
467,957
467,1304
467,467
468,694
468,2094
468,567
468,582
468,868
469,469
469,2234
469,2745
469,15257
469,765
470,2017
470,526
470,625
470,470
470,1139
471,2439
471,504
471,1282
471,3832
471,662
472,553
472,476
472,3651
472,1634
472,972
473,734
473,11104
473,1839
473,504
473,790
474,687
474,604
474,1156
474,687
474,6544
475,571
475,935
475,1523
475,960
475,5041
476,1334
476,1202
476,1458
476,505
476,476
477,581
477,3418
477,477
477,2117
477,593
478,599
478,495
478,894
478,718
478,1721
479,632
479,1213
479,1313
479,871
479,24080
480,1394
480,817
480,4837
480,1534
480,607
481,546
481,615
481,727
481,539
481,1259
482,1551
482,799
482,674
482,709
482,534
483,899
483,3641
483,838
483,779
483,1650
484,540
484,1283
484,2345
484,2326
484,712
485,588
485,4753
485,1066
485,1975
485,611
486,621
486,721
486,1136
486,554
486,2600
487,958
487,660
487,2789
487,602
487,851
488,1669
488,559
488,1081
488,1640
488,1451
489,711
489,3277
489,524
489,489
489,1374
490,4361
490,971
490,1033
490,703
490,1882
491,628
491,1011
491,995
491,676
491,522
492,1172
492,3024
492,651
492,937
492,741
493,932
493,806
493,506
493,1918
493,931
494,648
494,605
494,928
494,1981
494,770
495,597
495,969
495,21719
495,1298
495,672
496,507
496,636
496,4634
496,678
496,818
497,808
497,1512
497,722
497,1983
497,16363
498,26125
498,549
498,518
498,1229
498,1471
499,16059
499,784
499,617
499,576
499,1434
500,1425
500,500
500,15104
500,959
500,503
